postcode,location,district,state,mukim,state_id,postcode1,postcode2,postcode3
36400,Lorong Melor (Batu 8 1/2),Hutan Melintang,PERAK,,,,,
36400,Lorong Murugan (Jalan Fery),Hutan Melintang,PERAK,,,,,
36400,Lorong Pak Mat (Jalan Fery),Hutan Melintang,PERAK,,,,,
36400,Lorong Pertama (Jalan Fery),Hutan Melintang,PERAK,,,,,
36400,Lorong Samy,Hutan Melintang,PERAK,,,,,
36400,Lorong Taman Setia,Hutan Melintang,PERAK,,,,,
36400,Lorong Titiwangsa (Batu 11),Hutan Melintang,PERAK,,,,,
36400,Lot 5115 Jalan Tepi Sungai,Hutan Melintang,PERAK,,,,,
36400,Mah Poh Cheong Estate,Hutan Melintang,PERAK,,,,,
36400,Pekan Simpang Empat,Hutan Melintang,PERAK,,,,,
36400,Perumahan Awam 3,Hutan Melintang,PERAK,,,,,
36400,Rumah Awam 1,Hutan Melintang,PERAK,,,,,
36400,Rumah Awam 2,Hutan Melintang,PERAK,,,,,
36400,Simpang Empat,Hutan Melintang,PERAK,,,,,
36400,Simpang Tiga,Hutan Melintang,PERAK,,,,,
36400,Sungai Keli,Hutan Melintang,PERAK,,,,,
36400,Sungai Samak,Hutan Melintang,PERAK,,,,,
36400,Taman Batu 10,Hutan Melintang,PERAK,,,,,
36400,Taman Cemerlang,Hutan Melintang,PERAK,,,,,
36400,Taman Cenderawasih,Hutan Melintang,PERAK,,,,,
36400,Taman Desa Bernam,Hutan Melintang,PERAK,,,,,
36400,Taman Desa Bersatu,Hutan Melintang,PERAK,,,,,
36400,Taman Desa Intan,Hutan Melintang,PERAK,,,,,
36400,Taman Desa Melintang,Hutan Melintang,PERAK,,,,,
36400,Taman Desa Permai,Hutan Melintang,PERAK,,,,,
36400,Taman Ehsan,Hutan Melintang,PERAK,,,,,
36400,Taman Hutan Melintang,Hutan Melintang,PERAK,,,,,
36400,Taman Indah 1 - 2 (Jalan Tepi Sungai),Hutan Melintang,PERAK,,,,,
36400,Taman Indera Wasih,Hutan Melintang,PERAK,,,,,
36400,Taman Julaiha,Hutan Melintang,PERAK,,,,,
36400,Taman Kayangan,Hutan Melintang,PERAK,,,,,
36400,Taman Melintang Ria,Hutan Melintang,PERAK,,,,,
36400,Taman Mewah,Hutan Melintang,PERAK,,,,,
36400,Taman Perdana,Hutan Melintang,PERAK,,,,,
36400,Taman Selaseh 2,Hutan Melintang,PERAK,,,,,
36400,Taman Selasih,Hutan Melintang,PERAK,,,,,
36400,Taman Seri Bernam,Hutan Melintang,PERAK,,,,,
36400,Taman Seri Intan,Hutan Melintang,PERAK,,,,,
36400,Taman Seri Ishak,Hutan Melintang,PERAK,,,,,
36400,Taman Seri Melintang (I - 2),Hutan Melintang,PERAK,,,,,
36400,Taman Seri Perak,Hutan Melintang,PERAK,,,,,
36400,Taman Sri Intan 2,Hutan Melintang,PERAK,,,,,
36400,Taman Sri Iskandar,Hutan Melintang,PERAK,,,,,
36400,Taman Wawasan,Hutan Melintang,PERAK,,,,,
36400,Teluk Buloh,Hutan Melintang,PERAK,,,,,
36400,Teluk Kerdu,Hutan Melintang,PERAK,,,,,
36500,Bahagian Selangor,Ulu Bernam,PERAK,,,,,
36500,Hospital Estate,Ulu Bernam,PERAK,,,,,
36500,Kampung Baru Sungai Dua,Ulu Bernam,PERAK,,,,,
36500,Kampung Erong,Ulu Bernam,PERAK,,,,,
36500,Ladang Changkat Menteri,Ulu Bernam,PERAK,,,,,
36500,Ladang Sungai Cawang,Ulu Bernam,PERAK,,,,,
36500,Ladang Sungai Erong,Ulu Bernam,PERAK,,,,,
36500,Ladang Sungai Samak,Ulu Bernam,PERAK,,,,,
36500,Ladang Taiping,Ulu Bernam,PERAK,,,,,
36500,Ladang Ulu Bernam,Ulu Bernam,PERAK,,,,,
36500,Langkap Estate,Ulu Bernam,PERAK,,,,,
36500,Mazwin Estate,Ulu Bernam,PERAK,,,,,
36500,Sekolah Kebangsaan Ulu Bernam,Ulu Bernam,PERAK,,,,,
36500,Sekolah Menengah Kebangsaan Ulu Bernam,Ulu Bernam,PERAK,,,,,
36500,Spong Division,Ulu Bernam,PERAK,,,,,
36500,SRJK (1) Sungai Samak,Ulu Bernam,PERAK,,,,,
36500,SRJK (T) Bahagian 2,Ulu Bernam,PERAK,,,,,
36500,Tractor Pol (Div 3 & 4),Ulu Bernam,PERAK,,,,,
36500,Ulu Bernam,Ulu Bernam,PERAK,,,,,
36500,Ulu Pasir,Ulu Bernam,PERAK,,,,,
36500,Yiew Lian Estate,Ulu Bernam,PERAK,,,,,
36600,Chenderong Balai,Chenderong Balai,PERAK,,,,,
36600,Kampung Baru Redang Ponggor,Chenderong Balai,PERAK,,,,,
36600,Kampung Belt,Chenderong Balai,PERAK,,,,,
36600,Kampung Parit Sabran,Chenderong Balai,PERAK,,,,,
36600,Kampung Pengkalan Feri Kinta,Chenderong Balai,PERAK,,,,,
36600,Kampung Permatang Pelandok,Chenderong Balai,PERAK,,,,,
36600,Kampung Randang Panggur,Chenderong Balai,PERAK,,,,,
36600,Kampung Redang Ponggor,Chenderong Balai,PERAK,,,,,
36600,Kampung SC Simpang Tiga,Chenderong Balai,PERAK,,,,,
36600,Kampung Simpang Empat Balai Polis,Chenderong Balai,PERAK,,,,,
36600,Kampung Simpang Tiga Jalan Baru Sungai Belt,Chenderong Balai,PERAK,,,,,
36600,Kampung Tebok Imam Subari,Chenderong Balai,PERAK,,,,,
36600,Kilang Padi Parit 5/6R,Chenderong Balai,PERAK,,,,,
36600,Kunci Air 12 Headwork,Chenderong Balai,PERAK,,,,,
36600,Labu Kubong,Chenderong Balai,PERAK,,,,,
36600,Lorong Haji Taib,Chenderong Balai,PERAK,,,,,
36600,Parit (2/7L - 3/7L),Chenderong Balai,PERAK,,,,,
36600,Parit (2/7R - 3/7R),Chenderong Balai,PERAK,,,,,
36600,Parit (3/L - 4/6L),Chenderong Balai,PERAK,,,,,
36600,Parit (6/6L - 7/6L),Chenderong Balai,PERAK,,,,,
36600,Parit (6/6R - 9/6R),Chenderong Balai,PERAK,,,,,
36600,Parit (7/7L - 8/7L),Chenderong Balai,PERAK,,,,,
36600,Parit 1 1/2 Ustaz Bunyamin,Chenderong Balai,PERAK,,,,,
36600,Parit 1/6R Ustaz Saman,Chenderong Balai,PERAK,,,,,
36600,Parit 2 1/2/6R Pak Kadis,Chenderong Balai,PERAK,,,,,
36600,Parit 4/7L,Chenderong Balai,PERAK,,,,,
36600,Parit 4/7R,Chenderong Balai,PERAK,,,,,
36600,Parit 9/7R,Chenderong Balai,PERAK,,,,,
36600,Parit Satu Sabran,Chenderong Balai,PERAK,,,,,
36600,Pekan Rabu,Chenderong Balai,PERAK,,,,,
36600,Pengkalan Ara,Chenderong Balai,PERAK,,,,,
36600,Permatang Pelandok,Chenderong Balai,PERAK,,,,,
36600,Tali Air 7 Pengkalan Daun,Chenderong Balai,PERAK,,,,,
36600,Tebok Imam Subari,Chenderong Balai,PERAK,,,,,
36700,Degong Ratanui Camp,Langkap,PERAK,,,,,
36700,Jalan Silang (Jalan Chui Chak),Langkap,PERAK,,,,,
36700,Kampung Akar Bakong,Langkap,PERAK,,,,,
36700,Kampung Alor Bakong,Langkap,PERAK,,,,,
36700,Kampung Attaduri,Langkap,PERAK,,,,,
36700,Kampung Baru Chui Chak,Langkap,PERAK,,,,,
36700,Kampung Baru Cina,Langkap,PERAK,,,,,
36700,Kampung Baru Langkap,Langkap,PERAK,,,,,
36700,Kampung Baru Pelawan,Langkap,PERAK,,,,,
36700,Kampung Belt,Langkap,PERAK,,,,,
36700,Kampung Dato Nazri,Langkap,PERAK,,,,,
36700,Kampung Degong,Langkap,PERAK,,,,,
36700,Kampung Goh Hong,Langkap,PERAK,,,,,
36700,Kampung Haji Yusof Maidin,Langkap,PERAK,,,,,
36700,Kampung Matang Jambu,Langkap,PERAK,,,,,
36700,Kampung Melayu,Langkap,PERAK,,,,,
36700,Kampung Orang Asli Pelawan,Langkap,PERAK,,,,,
36700,Kampung SC Redang Punggur,Langkap,PERAK,,,,,
36700,Kampung Sungai Redang Punggur,Langkap,PERAK,,,,,
36700,Kampung Tanjong Keramat,Langkap,PERAK,,,,,
36700,Kampung Tersusun Alor Bakong,Langkap,PERAK,,,,,
36700,Ladang Lorong,Langkap,PERAK,,,,,
36700,Ladang Victoria,Langkap,PERAK,,,,,
36700,Langkap,Langkap,PERAK,,,,,
36700,Perumahan Awam 1,Langkap,PERAK,,,,,
36700,Perumahan Awam 2,Langkap,PERAK,,,,,
36700,Ratanui Camp,Langkap,PERAK,,,,,
36700,Rumah Awam 1 & 2,Langkap,PERAK,,,,,
36700,Simpang 3 Headwork,Langkap,PERAK,,,,,
36700,Simpang 3 Kunci Air 12,Langkap,PERAK,,,,,
36700,Simpang Tiga Kunci Air,Langkap,PERAK,,,,,
36700,Simpang Tiga,Langkap,PERAK,,,,,
36700,Taman Chuan Nam Park,Langkap,PERAK,,,,,
36700,Taman Chui Chak,Langkap,PERAK,,,,,
36700,Taman Desa Jaya,Langkap,PERAK,,,,,
36700,Taman Desa Maju,Langkap,PERAK,,,,,
36700,Taman Harumi,Langkap,PERAK,,,,,
36700,Taman Indah,Langkap,PERAK,,,,,
36700,Taman Intan,Langkap,PERAK,,,,,
36700,Taman Langkap 2,Langkap,PERAK,,,,,
36700,Taman Langkap Jaya,Langkap,PERAK,,,,,
36700,Taman Langkap,Langkap,PERAK,,,,,
36700,Taman Mawar,Langkap,PERAK,,,,,
36700,Taman Pelangi,Langkap,PERAK,,,,,
36700,Taman Pertama,Langkap,PERAK,,,,,
36700,Taman Perwira,Langkap,PERAK,,,,,
36750,Chikus,Chikus,PERAK,,,,,
36750,Jalan Bendera,Chikus,PERAK,,,,,
36750,Jalan Masjid,Chikus,PERAK,,,,,
36750,Kampung Ayer Deras,Chikus,PERAK,,,,,
36750,Kampung Belt,Chikus,PERAK,,,,,
36750,Kampung Chikus,Chikus,PERAK,,,,,
36750,Kampung Masjid,Chikus,PERAK,,,,,
36750,Kampung Sungai Air Deras,Chikus,PERAK,,,,,
36750,Kampung Sungai Lampam Utara,Chikus,PERAK,,,,,
36750,Kampung Sungai Lampan,Chikus,PERAK,,,,,
36750,Kampung Sungai Rambai,Chikus,PERAK,,,,,
36750,Kampung Sungai Seluang,Chikus,PERAK,,,,,
36750,Kampung Sungai Tukang Sidin,Chikus,PERAK,,,,,
36750,Kampung Tengah,Chikus,PERAK,,,,,
36750,Kampung Tukang Sidin,Chikus,PERAK,,,,,
36750,Parit 1 - 10 Chikus,Chikus,PERAK,,,,,
36750,Parit 20 - 23 Chikus,Chikus,PERAK,,,,,
36750,Sungai Rambai,Chikus,PERAK,,,,,
36750,Sungai Seluang,Chikus,PERAK,,,,,
36750,Tanjung Keramat,Chikus,PERAK,,,,,
36800,Bandar Tua,Kampung Gajah,PERAK,,,,,
36800,Banggor,Kampung Gajah,PERAK,,,,,
36800,Changkat Bayas,Kampung Gajah,PERAK,,,,,
36800,Changkat Lada,Kampung Gajah,PERAK,,,,,
36800,Felcra Changkat Lada,Kampung Gajah,PERAK,,,,,
36800,Felcra Gugusan Bendang,Kampung Gajah,PERAK,,,,,
36800,Hujong Tempok,Kampung Gajah,PERAK,,,,,
36800,Kampung Air Hitam,Kampung Gajah,PERAK,,,,,
36800,Kampung Akar Bertakok,Kampung Gajah,PERAK,,,,,
36800,Kampung Alah,Kampung Gajah,PERAK,,,,,
36800,Kampung Aru,Kampung Gajah,PERAK,,,,,
36800,Kampung Balun Bidai,Kampung Gajah,PERAK,,,,,
36800,Kampung Bandar Ayer,Kampung Gajah,PERAK,,,,,
36800,Kampung Bandar Lama,Kampung Gajah,PERAK,,,,,
36800,Kampung Bandar Tua Hilir,Kampung Gajah,PERAK,,,,,
36800,Kampung Bandar Tua Hulu,Kampung Gajah,PERAK,,,,,
36800,Kampung Bandar,Kampung Gajah,PERAK,,,,,
36800,Kampung Baru Pulau Tiga,Kampung Gajah,PERAK,,,,,
36800,Kampung Baru,Kampung Gajah,PERAK,,,,,
36800,Kampung Batu Hampar,Kampung Gajah,PERAK,,,,,
36800,Kampung Batu Hitam,Kampung Gajah,PERAK,,,,,
36800,Kampung Bawah Bunggor,Kampung Gajah,PERAK,,,,,
36800,Kampung Bawah,Kampung Gajah,PERAK,,,,,
36800,Kampung Bendang Besar,Kampung Gajah,PERAK,,,,,
36800,Kampung Bendang Empai,Kampung Gajah,PERAK,,,,,
36800,Kampung Bendang Tengah,Kampung Gajah,PERAK,,,,,
36800,Kampung Biak,Kampung Gajah,PERAK,,,,,
36800,Kampung Budiman,Kampung Gajah,PERAK,,,,,
36800,Kampung Changkat Ayer Hitam,Kampung Gajah,PERAK,,,,,
36800,Kampung Changkat Bayas,Kampung Gajah,PERAK,,,,,
36800,Kampung Changkat Lada,Kampung Gajah,PERAK,,,,,
36800,Kampung Changkat Panjang,Kampung Gajah,PERAK,,,,,
36800,Kampung Changkat Rambai,Kampung Gajah,PERAK,,,,,
36800,Kampung Changkat Taboh,Kampung Gajah,PERAK,,,,,
36800,Kampung Cina,Kampung Gajah,PERAK,,,,,
36800,Kampung Dalam Terus,Kampung Gajah,PERAK,,,,,
36800,Kampung Empai,Kampung Gajah,PERAK,,,,,
36800,Kampung Gajah,Kampung Gajah,PERAK,,,,,
36800,Kampung Geranggong,Kampung Gajah,PERAK,,,,,
36800,Kampung Jawa,Kampung Gajah,PERAK,,,,,
36800,Kampung Kelang,Kampung Gajah,PERAK,,,,,
36800,Kampung Kepala Pulau,Kampung Gajah,PERAK,,,,,
36800,Kampung Kota Genting,Kampung Gajah,PERAK,,,,,
36800,Kampung Kota,Kampung Gajah,PERAK,,,,,
36800,Kampung Kuala Kinta,Kampung Gajah,PERAK,,,,,
36800,Kampung Kuala Parit,Kampung Gajah,PERAK,,,,,
36800,Kampung Lalang Panjang,Kampung Gajah,PERAK,,,,,
36800,Kampung Lembah,Kampung Gajah,PERAK,,,,,
36800,Kampung Masjid Pulau Tiga,Kampung Gajah,PERAK,,,,,
36800,Kampung Masjid,Kampung Gajah,PERAK,,,,,
36800,Kampung Matang Tok Embing,Kampung Gajah,PERAK,,,,,
36800,Kampung Melayu,Kampung Gajah,PERAK,,,,,
36800,Kampung Padang Gertak,Kampung Gajah,PERAK,,,,,
36800,Kampung Padang Kerbau,Kampung Gajah,PERAK,,,,,
36800,Kampung Padang,Kampung Gajah,PERAK,,,,,
36800,Kampung Paloh Bemban,Kampung Gajah,PERAK,,,,,
36800,Kampung Paloh Cacat,Kampung Gajah,PERAK,,,,,
36800,Kampung Paloh Dalam,Kampung Gajah,PERAK,,,,,
36800,Kampung Parit Temelor,Kampung Gajah,PERAK,,,,,
36800,Kampung Pasir Garam,Kampung Gajah,PERAK,,,,,
36800,Kampung Pasir Jenderis,Kampung Gajah,PERAK,,,,,
36800,Kampung Pasir Kubu,Kampung Gajah,PERAK,,,,,
36800,Kampung Pasir Panjang,Kampung Gajah,PERAK,,,,,
36800,Kampung Pasir Pulai,Kampung Gajah,PERAK,,,,,
36800,Kampung Pasir Puteh,Kampung Gajah,PERAK,,,,,
36800,Kampung Pasir Salak,Kampung Gajah,PERAK,,,,,
36800,Kampung Passir Kubu,Kampung Gajah,PERAK,,,,,
36800,Kampung Pebayan,Kampung Gajah,PERAK,,,,,
36800,Kampung Pengkalan Nibong,Kampung Gajah,PERAK,,,,,
36800,Kampung Permatang,Kampung Gajah,PERAK,,,,,
36800,Kampung Pisang,Kampung Gajah,PERAK,,,,,
36800,Kampung Pulau Besar,Kampung Gajah,PERAK,,,,,
36800,Kampung Pulau Gajah,Kampung Gajah,PERAK,,,,,
36800,Kampung Pulau Juar,Kampung Gajah,PERAK,,,,,
36800,Kampung Pulau Tiga Kiri,Kampung Gajah,PERAK,,,,,
36800,Kampung Pulau Tiga,Kampung Gajah,PERAK,,,,,
36800,Kampung Raja Alah,Kampung Gajah,PERAK,,,,,
36800,Kampung Raja,Kampung Gajah,PERAK,,,,,
36800,Kampung Rantau Panjang,Kampung Gajah,PERAK,,,,,
36800,Kampung Seberang Terus,Kampung Gajah,PERAK,,,,,
36800,Kampung Seberang,Kampung Gajah,PERAK,,,,,
36800,Kampung Selat Pulau,Kampung Gajah,PERAK,,,,,
36800,Kampung Setia,Kampung Gajah,PERAK,,,,,
36800,Kampung Simpang Empat,Kampung Gajah,PERAK,,,,,
36800,Kampung Simpang Tiga,Kampung Gajah,PERAK,,,,,
36800,Kampung Sungai Korok,Kampung Gajah,PERAK,,,,,
36800,Kampung Takar Pecah,Kampung Gajah,PERAK,,,,,
36800,Kampung Tanjong Bidara,Kampung Gajah,PERAK,,,,,
36800,Kampung Tanjung,Kampung Gajah,PERAK,,,,,
36800,Kampung Telok Dendang,Kampung Gajah,PERAK,,,,,
36800,Kampung Telok Kepayang,Kampung Gajah,PERAK,,,,,
36800,Kampung Telok Memali,Kampung Gajah,PERAK,,,,,
36800,Kampung Telok Penadah,Kampung Gajah,PERAK,,,,,
36800,Kampung Telok Saga,Kampung Gajah,PERAK,,,,,
36800,Kampung Telok Sareh Hilir,Kampung Gajah,PERAK,,,,,
36800,Kampung Telok Sareh Hulu,Kampung Gajah,PERAK,,,,,
36800,Kampung Telok Sareh,Kampung Gajah,PERAK,,,,,
36800,Kampung Telok,Kampung Gajah,PERAK,,,,,
36800,Kampung Tengah,Kampung Gajah,PERAK,,,,,
36800,Kampung Teratai,Kampung Gajah,PERAK,,,,,
36800,Kampung Tersusun Balun Bidai,Kampung Gajah,PERAK,,,,,
36800,Kampung Tersusun Jalan Tanjong Tualang,Kampung Gajah,PERAK,,,,,
36800,Kampung Tersusun Telok Memali,Kampung Gajah,PERAK,,,,,
36800,Kedai Koperasi Bena Bersama,Kampung Gajah,PERAK,,,,,
36800,Kepala Pulau,Kampung Gajah,PERAK,,,,,
36800,Kuala Parit,Kampung Gajah,PERAK,,,,,
36800,Kuarters Pejabat Daerah & Tanah,Kampung Gajah,PERAK,,,,,
36800,Ladang Bukit Tunggal,Kampung Gajah,PERAK,,,,,
36800,Lot Banglo,Kampung Gajah,PERAK,,,,,
36800,Padang Gertak,Kampung Gajah,PERAK,,,,,
36800,Padang Kunchor,Kampung Gajah,PERAK,,,,,
36800,Pasir Kubu,Kampung Gajah,PERAK,,,,,
36800,Pasir Salak,Kampung Gajah,PERAK,,,,,
36800,Permatang Buloh Galah,Kampung Gajah,PERAK,,,,,
36800,Perumahan Awam 2,Kampung Gajah,PERAK,,,,,
36800,Perumahan Awam 3,Kampung Gajah,PERAK,,,,,
36800,PKNP Fasa 5,Kampung Gajah,PERAK,,,,,
36800,Pulau Tiga,Kampung Gajah,PERAK,,,,,
36800,Rancangan Perumahan Awam 3,Kampung Gajah,PERAK,,,,,
36800,Rumah Kakitangan Pendidikan Kampung Pasir Putih,Kampung Gajah,PERAK,,,,,
36800,Selat Pulau,Kampung Gajah,PERAK,,,,,
36800,Simpang 4 Pekan Kampung Gajah,Kampung Gajah,PERAK,,,,,
36800,Takor Pechah,Kampung Gajah,PERAK,,,,,
36800,Taman Bandar Lama,Kampung Gajah,PERAK,,,,,
36800,Taman Cahaya,Kampung Gajah,PERAK,,,,,
36800,Taman Changkat Lada Raya,Kampung Gajah,PERAK,,,,,
36800,Taman Desa Makmur,Kampung Gajah,PERAK,,,,,
36800,Taman Murni Tambahan,Kampung Gajah,PERAK,,,,,
36800,Taman Murni,Kampung Gajah,PERAK,,,,,
36800,Taman Seri Setia,Kampung Gajah,PERAK,,,,,
36800,Tanah Free,Kampung Gajah,PERAK,,,,,
36800,Tanjung Bidara,Kampung Gajah,PERAK,,,,,
36800,Teluk Dendang,Kampung Gajah,PERAK,,,,,
36800,Teluk Sareh,Kampung Gajah,PERAK,,,,,
36810,Bandar Ayer,Kampung Gajah,PERAK,,,,,
36810,Kampung Bakar Arang,Kampung Gajah,PERAK,,,,,
36810,Kampung Bandar Air,Kampung Gajah,PERAK,,,,,
36810,Kampung Baru Setimbul,Kampung Gajah,PERAK,,,,,
36810,Kampung Hujung Rintis,Kampung Gajah,PERAK,,,,,
36810,Kampung Kota Setia,Kampung Gajah,PERAK,,,,,
36810,Kampung Parit Baru,Kampung Gajah,PERAK,,,,,
36810,Kampung Ranggam,Kampung Gajah,PERAK,,,,,
36810,Kampung Sejagop,Kampung Gajah,PERAK,,,,,
36810,Kampung Sungai Bachan,Kampung Gajah,PERAK,,,,,
36810,Kampung Sungai Badak,Kampung Gajah,PERAK,,,,,
36810,Kampung Sungai Besar,Kampung Gajah,PERAK,,,,,
36810,Kampung Sungai Dua,Kampung Gajah,PERAK,,,,,
36810,Kampung Sungai Mangkok,Kampung Gajah,PERAK,,,,,
36810,Kampung Sungai Nibong,Kampung Gajah,PERAK,,,,,
36810,Kampung Sungai Pinang,Kampung Gajah,PERAK,,,,,
36810,Kampung Sungai Ranggam Pulau,Kampung Gajah,PERAK,,,,,
36810,Kampung Sungai Setimbul,Kampung Gajah,PERAK,,,,,
36810,Kampung Teluk Ketapang,Kampung Gajah,PERAK,,,,,
36810,Kampung Teluk Pieai,Kampung Gajah,PERAK,,,,,
36810,Kota Setia,Kampung Gajah,PERAK,,,,,
36810,PPRT Sejagop,Kampung Gajah,PERAK,,,,,
36810,PPRT Sungai Ranggam,Kampung Gajah,PERAK,,,,,
36810,Ranggam Estate,Kampung Gajah,PERAK,,,,,
36810,Sungai Kabong,Kampung Gajah,PERAK,,,,,
36810,Sungai Renggam,Kampung Gajah,PERAK,,,,,
39000,Carnation Park (Block A - E),Tanah Rata,PAHANG,,,,,
39000,Gunung Berinchang,Tanah Rata,PAHANG,,,,,
39000,Kampung Orang Asli Sungai Ruil,Tanah Rata,PAHANG,,,,,
39000,Kampung Raja,Tanah Rata,PAHANG,,,,,
39000,Kampung Teringkap,Tanah Rata,PAHANG,,,,,
39000,Kuala Terala,Tanah Rata,PAHANG,,,,,
39000,Ladang Blue Valley,Tanah Rata,PAHANG,,,,,
39000,Ladang Shum Yip Leong,Tanah Rata,PAHANG,,,,,
39000,Ladang Sungai Palas,Tanah Rata,PAHANG,,,,,
39000,Ladang Teh Bharat,Tanah Rata,PAHANG,,,,,
39000,Persiaran Camelia (1- 4 Bandar Baru),Tanah Rata,PAHANG,,,,,
39000,Taman Sedia,Tanah Rata,PAHANG,,,,,
39000,Tanah Rata (Batu 49),Tanah Rata,PAHANG,,,,,
39000,Tanah Rata,Tanah Rata,PAHANG,,,,,
39000,Tanah Tinggi Cameron,Tanah Rata,PAHANG,,,,,
39007,Ladang Sungai Palas,Tanah Rata,PAHANG,,,,,
39007,Peti Surat,Tanah Rata,PAHANG,,,,,
39009,Ladang The Bharat,Tanah Rata,PAHANG,,,,,
39009,Beg Berkunci,Tanah Rata,PAHANG,,,,,
39010,Kampung Raja,Tanah Rata,PAHANG,,,,,
39010,Kuala Terla,Tanah Rata,PAHANG,,,,,
39010,Ladang Blue Valley,Tanah Rata,PAHANG,,,,,
39010,Tanah Rata Batu 49,Tanah Rata,PAHANG,,,,,
39100,Arked Peladang,Brinchang,PAHANG,,,,,
39100,Bandar Baru Brinchang,Brinchang,PAHANG,,,,,
39100,Brinchang,Brinchang,PAHANG,,,,,
39100,Equatorial Hotel,Brinchang,PAHANG,,,,,
39100,Flat JKR,Brinchang,PAHANG,,,,,
39100,Gerai MDCH Kea Farm,Brinchang,PAHANG,,,,,
39100,Gerai Terminal Inn,Brinchang,PAHANG,,,,,
39100,Green Cow,Brinchang,PAHANG,,,,,
39100,Ibu Pejabat Polis Brinchang,Brinchang,PAHANG,,,,,
39100,Jalan Kolam Air,Brinchang,PAHANG,,,,,
39100,Jalan Kuari 2,Brinchang,PAHANG,,,,,
39100,Jalan Kuari,Brinchang,PAHANG,,,,,
39100,Jalan Pekan Lama,Brinchang,PAHANG,,,,,
39100,Jalan Sungai Palas,Brinchang,PAHANG,,,,,
39100,Jalan Ulu Tringkap,Brinchang,PAHANG,,,,,
39100,Kampung Baru Brinchang,Brinchang,PAHANG,,,,,
39100,Kampung Baru Teringkap,Brinchang,PAHANG,,,,,
39100,Kampung Melayu Teringkap,Brinchang,PAHANG,,,,,
39100,Kampung Tringkap,Brinchang,PAHANG,,,,,
39100,Kea Farm,Brinchang,PAHANG,,,,,
39100,Pasar Brinchang,Brinchang,PAHANG,,,,,
39100,Pasar Tringkap,Brinchang,PAHANG,,,,,
39100,Rumah-Rumah Tentera,Brinchang,PAHANG,,,,,
39100,S.K Brinchang,Brinchang,PAHANG,,,,,
39100,Sungai Burung,Brinchang,PAHANG,,,,,
39100,Taman Bukit Indah,Brinchang,PAHANG,,,,,
39100,Taman MCA Tringkap,Brinchang,PAHANG,,,,,
39100,Taman Teringkap Puncak,Brinchang,PAHANG,,,,,
39100,Teringkap,Brinchang,PAHANG,,,,,
39200,Bertam Valley,Ringlet,PAHANG,,,,,
39200,Gerai Makan Ringlet,Ringlet,PAHANG,,,,,
39200,Hotel Lake House,Ringlet,PAHANG,,,,,
39200,Jalan Bertam Valley,Ringlet,PAHANG,,,,,
39200,Jalan Ladang Boh,Ringlet,PAHANG,,,,,
39200,Jalan MDCH,Ringlet,PAHANG,,,,,
39200,Jalan Ulu Bertam,Ringlet,PAHANG,,,,,
39200,Jalan Ulu Merah,Ringlet,PAHANG,,,,,
39200,Jalan Ulu Ringlet,Ringlet,PAHANG,,,,,
39200,Kampung Baru B,Ringlet,PAHANG,,,,,
39200,Kampung Baru,Ringlet,PAHANG,,,,,
39200,Kampung Lama A,Ringlet,PAHANG,,,,,
39200,Kampung Lubok Tamang,Ringlet,PAHANG,,,,,
39200,Kampung Melayu,Ringlet,PAHANG,,,,,
39200,Kampung Sungai Kabuk,Ringlet,PAHANG,,,,,
39200,Ladang Boh,Ringlet,PAHANG,,,,,
39200,Ladang Ng Teong Kiat,Ringlet,PAHANG,,,,,
39200,Ladang Shum Yip Leong,Ringlet,PAHANG,,,,,
39200,Pangsapuri Aster,Ringlet,PAHANG,,,,,
39200,Pekan Bertam Valley SA,Ringlet,PAHANG,,,,,
39200,Pekan Bertam Valley SB,Ringlet,PAHANG,,,,,
39200,Pekan Rengit,Ringlet,PAHANG,,,,,
39200,Pusat Bengkel Ulu Ringlet,Ringlet,PAHANG,,,,,
39200,Quarters Hospital,Ringlet,PAHANG,,,,,
39200,Quarters JKR,Ringlet,PAHANG,,,,,
39200,Quarters Loji Stir Habu,Ringlet,PAHANG,,,,,
39200,Quarters TNB,Ringlet,PAHANG,,,,,
39200,Ringlet,Ringlet,PAHANG,,,,,
39200,Rumah Murah,Ringlet,PAHANG,,,,,
39200,Sungai Parang,Ringlet,PAHANG,,,,,
39200,Taman Bertam Mewah,Ringlet,PAHANG,,,,,
39200,Taman Evergreen Villa,Ringlet,PAHANG,,,,,
39200,Taman Ipoh Land Aquiti,Ringlet,PAHANG,,,,,
39200,Taman Lake View,Ringlet,PAHANG,,,,,
39200,Taman Malar Hijau,Ringlet,PAHANG,,,,,
39200,Taman MCA Lembah Bertam,Ringlet,PAHANG,,,,,
39200,Taman MCA,Ringlet,PAHANG,,,,,
39200,Taman Mewah,Ringlet,PAHANG,,,,,
39200,Taman Orchid Deluxe Park,Ringlet,PAHANG,,,,,
39200,Taman Pelangi,Ringlet,PAHANG,,,,,
39200,Taman Ringlet,Ringlet,PAHANG,,,,,
39200,Taman Sri Bertam,Ringlet,PAHANG,,,,,
40000,Bukit Raja Selatan,Shah Alam,SELANGOR,,,,,
40000,Jalan Akik 7/3,Shah Alam,SELANGOR,,,,,
40000,Jalan Akik Satu 7/3A,Shah Alam,SELANGOR,,,,,
40000,Jalan Akuamarin 7/21,Shah Alam,SELANGOR,,,,,
40000,Jalan Akuamarin Satu 7/21A,Shah Alam,SELANGOR,,,,,
